1670161061493651,13999,Package_0
1670161062494020,17437,Package_0
1670161063494406,17055,Package_0
1670161064494783,17217,Package_0
1670161065495158,21759,Package_0
1670161066495498,21835,Package_0
1670161067495874,14598,Package_0
1670161068496242,9522,Package_0
1670161069496628,14359,Package_0
1670161070497008,18973,Package_0
1670161071497395,17441,Package_0
1670161072497778,16170,Package_0
1670161073498149,14727,Package_0
1670161074498521,19489,Package_0
1670161075498890,15122,Package_0
1670161076499265,16731,Package_0
1670161077499639,19250,Package_0
1670161078500010,20187,Package_0
1670161079500394,10150,Package_0
1670161080500743,22282,Package_0
1670161081501134,21228,Package_0
1670161082501513,18552,Package_0
1670161083501867,16465,Package_0
1670161084502256,20419,Package_0
1670161085502645,20409,Package_0
1670161086503013,21249,Package_0
1670161087503388,18058,Package_0
1670161088503765,23093,Package_0
1670161089504150,16090,Package_0
1670161090504543,14967,Package_0
1670161091504923,20189,Package_0
1670161092505308,20303,Package_0
1670161093505621,20927,Package_0
1670161094505950,17224,Package_0
1670161095506336,16280,Package_0
1670161096506730,18622,Package_0
1670161097507121,10968,Package_0
1670161098507465,19050,Package_0
1670161099507829,19613,Package_0
1670161100508188,12162,Package_0
1670161101508573,12590,Package_0
1670161102508939,16933,Package_0
1670161103509313,17696,Package_0
1670161104509682,17797,Package_0
1670161105510057,14902,Package_0
1670161106510420,17215,Package_0
1670161107510812,14508,Package_0
1670161108511171,19825,Package_0
1670161109511543,17376,Package_0
1670161110511905,16023,Package_0
1670161111512263,16439,Package_0
1670161112512650,19030,Package_0
1670161113513026,16242,Package_0
1670161114513401,19151,Package_0
1670161115513795,18718,Package_0
1670161116514181,13754,Package_0
1670161117514577,16043,Package_0
1670161118514915,18595,Package_0
1670161119515268,14111,Package_0
1670161120515669,11261,Package_0
1670161121516035,18504,Package_0
1670161122516410,19764,Package_0
1670161123516778,14284,Package_0
1670161124517142,26730,Package_0
1670161125517526,18166,Package_0
1670161126517898,18011,Package_0
1670161127518289,17266,Package_0
1670161128518678,16254,Package_0
1670161129519057,18924,Package_0
1670161130519405,19904,Package_0
1670161131519766,17746,Package_0
1670161132520123,22256,Package_0
1670161133520489,13330,Package_0
1670161134520874,15247,Package_0
1670161135521230,18943,Package_0
1670161136521621,22264,Package_0
1670161137521996,18386,Package_0
1670161138522344,17948,Package_0
1670161139522725,17100,Package_0
1670161140523095,10166,Package_0
1670161141523459,14723,Package_0
1670161142523832,16226,Package_0
1670161143524204,23840,Package_0
1670161144524588,22987,Package_0
1670161145524922,14720,Package_0
1670161146525289,17342,Package_0
1670161147525676,17019,Package_0
1670161148526020,14273,Package_0
1670161149526366,24565,Package_0
1670161150526754,20567,Package_0
1670161151527149,17496,Package_0
1670161152527527,14561,Package_0
1670161153527904,20873,Package_0
1670161154528283,16942,Package_0
1670161155528624,13537,Package_0
1670161156528985,20277,Package_0
1670161157529362,16264,Package_0
1670161158529747,17263,Package_0
1670161159530147,18061,Package_0
1670161160530519,16487,Package_0
1670161161530897,20366,Package_0
1670161162531253,21258,Package_0
1670161163531612,19935,Package_0
1670161164531984,15458,Package_0
1670161165532372,18525,Package_0
1670161166532732,18433,Package_0
1670161167533091,14872,Package_0
1670161168533469,18293,Package_0
1670161169533853,21823,Package_0
1670161170534218,15102,Package_0
1670161171534583,22575,Package_0
1670161172534969,16498,Package_0
1670161173535325,20603,Package_0
1670161174535701,16934,Package_0
1670161175536082,12678,Package_0
1670161176536460,22348,Package_0
1670161177536826,13822,Package_0
1670161178537192,16722,Package_0
1670161179537554,17440,Package_0
1670161180537933,19291,Package_0
1670161181538317,16130,Package_0
1670161182538692,20316,Package_0
1670161183539059,12398,Package_0
1670161184539455,15491,Package_0
1670161185539797,18091,Package_0
1670161186540178,17948,Package_0
1670161187540559,22311,Package_0
1670161188540943,16418,Package_0
1670161189541305,14875,Package_0
1670161190541683,19087,Package_0
1670161191542070,16666,Package_0
1670161192542458,17834,Package_0
1670161193542851,14681,Package_0
1670161194543252,22259,Package_0
1670161195543636,13667,Package_0
1670161196544020,19221,Package_0
1670161197544397,19601,Package_0
1670161198544782,21802,Package_0
1670161199545153,21050,Package_0
1670161200545514,14898,Package_0
1670161201545904,17240,Package_0
1670161202546282,16353,Package_0
1670161203546671,17211,Package_0
1670161204547033,18189,Package_0
1670161205547422,14687,Package_0
1670161206547797,16137,Package_0
1670161207548181,18971,Package_0
1670161208548541,14229,Package_0
1670161209548866,16966,Package_0
1670161210549216,21953,Package_0
1670161211549562,15997,Package_0
1670161212549940,11995,Package_0
1670161213550286,16626,Package_0
1670161214550649,18825,Package_0
1670161215551010,18331,Package_0
1670161216551375,19991,Package_0
1670161217551753,16241,Package_0
1670161218552107,15521,Package_0
1670161219552458,17018,Package_0
1670161220552855,14306,Package_0
1670161221553230,15256,Package_0
1670161222553603,17882,Package_0
1670161223553974,17496,Package_0
1670161224554349,16728,Package_0
1670161225554737,16312,Package_0
1670161226555117,16204,Package_0
1670161227555404,19355,Package_0
1670161228555765,20251,Package_0
1670161229556144,13163,Package_0
1670161230556521,22093,Package_0
1670161231556899,16361,Package_0
1670161232557256,18090,Package_0
1670161233557616,15157,Package_0
1670161234557997,17923,Package_0
1670161235558361,15222,Package_0
1670161236558742,14167,Package_0
1670161237559143,14982,Package_0
1670161238559506,18577,Package_0
1670161239559884,17867,Package_0
1670161240560249,21136,Package_0
1670161241560627,18183,Package_0
1670161242561002,20614,Package_0
1670161243561392,18908,Package_0
1670161244561776,21663,Package_0
1670161245562150,11982,Package_0
1670161246562510,20229,Package_0
1670161247562881,19461,Package_0
1670161248563243,13037,Package_0
1670161249563620,15825,Package_0
1670161250563920,18797,Package_0
1670161251564313,13074,Package_0
1670161252564700,15980,Package_0
1670161253565061,16257,Package_0
1670161254565429,21259,Package_0
1670161255565822,19184,Package_0
1670161256566192,14403,Package_0
1670161257566578,17255,Package_0
1670161258566950,16456,Package_0
1670161259567333,13580,Package_0
1670161260567717,15445,Package_0
1670161261568076,14935,Package_0
1670161262568454,17210,Package_0
1670161263568839,14760,Package_0
1670161264569201,19568,Package_0
1670161265569584,14788,Package_0
1670161266569979,19244,Package_0
1670161267570364,16111,Package_0
1670161268570748,13168,Package_0
1670161269571051,16341,Package_0
1670161270571411,16356,Package_0
